date,areaType,areaCode,areaName,cumCasesBySpecimenDate,cumDeathsByDeathDate,newCasesBySpecimenDate,newDeathsByDeathDate,newCasesBySpecimenDateRollingRate
07/01/2020,region,E12000008,South East,,,,,0
06/01/2020,region,E12000008,South East,,,,,0
05/01/2020,region,E12000008,South East,,,,,0
04/01/2020,region,E12000008,South East,,,,,0
03/01/2020,region,E12000008,South East,,,,,0
13/12/2020,region,E12000009,South West,,,,,
12/12/2020,region,E12000009,South West,88443,3532,36,1,
11/12/2020,region,E12000009,South West,88407,3531,415,26,
10/12/2020,region,E12000009,South West,87992,3505,813,25,
09/12/2020,region,E12000009,South West,87179,3480,791,29,
08/12/2020,region,E12000009,South West,86388,3451,834,23,80.6
07/12/2020,region,E12000009,South West,85554,3428,777,25,78.8
06/12/2020,region,E12000009,South West,84777,3403,503,17,79.2
05/12/2020,region,E12000009,South West,84274,3386,513,24,79.2
04/12/2020,region,E12000009,South West,83761,3362,591,30,79.1
03/12/2020,region,E12000009,South West,83170,3332,668,26,81
02/12/2020,region,E12000009,South West,82502,3306,650,28,82.7
01/12/2020,region,E12000009,South West,81852,3278,732,28,86.2
30/11/2020,region,E12000009,South West,81120,3250,799,39,87.8
29/11/2020,region,E12000009,South West,80321,3211,503,31,91.4
28/11/2020,region,E12000009,South West,79818,3180,505,37,92.6
27/11/2020,region,E12000009,South West,79313,3143,699,30,95.9
26/11/2020,region,E12000009,South West,78614,3113,764,23,99.5
25/11/2020,region,E12000009,South West,77850,3090,845,33,103.5
24/11/2020,region,E12000009,South West,77005,3057,825,35,109.4
23/11/2020,region,E12000009,South West,76180,3022,998,20,117.7
22/11/2020,region,E12000009,South West,75182,3002,572,39,130.8
21/11/2020,region,E12000009,South West,74610,2963,693,42,139.5
20/11/2020,region,E12000009,South West,73917,2921,898,39,149.5
19/11/2020,region,E12000009,South West,73019,2882,990,24,164
18/11/2020,region,E12000009,South West,72029,2858,1176,29,174.1
17/11/2020,region,E12000009,South West,70853,2829,1295,28,181.5
16/11/2020,region,E12000009,South West,69558,2801,1734,25,190
15/11/2020,region,E12000009,South West,67824,2776,1058,20,193.1
14/11/2020,region,E12000009,South West,66766,2756,1257,14,197.2
13/11/2020,region,E12000009,South West,65509,2742,1714,20,195.5
12/11/2020,region,E12000009,South West,63795,2722,1559,22,191.4
11/11/2020,region,E12000009,South West,62236,2700,1592,20,191.4
10/11/2020,region,E12000009,South West,60644,2680,1774,11,191.5
09/11/2020,region,E12000009,South West,58870,2669,1905,22,187.3
08/11/2020,region,E12000009,South West,56965,2647,1291,21,185.2
07/11/2020,region,E12000009,South West,55674,2626,1164,14,175
06/11/2020,region,E12000009,South West,54510,2612,1481,18,169.4
05/11/2020,region,E12000009,South West,53029,2594,1556,20,165.1
04/11/2020,region,E12000009,South West,51473,2574,1603,8,162.5
03/11/2020,region,E12000009,South West,49870,2566,1535,9,158.4
02/11/2020,region,E12000009,South West,48335,2557,1788,17,156.3
01/11/2020,region,E12000009,South West,46547,2540,714,9,148.3
31/10/2020,region,E12000009,South West,45833,2531,851,10,151.7
30/10/2020,region,E12000009,South West,44982,2521,1240,14,150.6
29/10/2020,region,E12000009,South West,43742,2507,1409,18,148.7
28/10/2020,region,E12000009,South West,42333,2489,1372,13,146.4
27/10/2020,region,E12000009,South West,40961,2476,1420,13,146.2
26/10/2020,region,E12000009,South West,39541,2463,1336,13,141.1
25/10/2020,region,E12000009,South West,38205,2450,904,8,137.4
24/10/2020,region,E12000009,South West,37301,2442,787,13,131.7
23/10/2020,region,E12000009,South West,36514,2429,1137,7,129.2
22/10/2020,region,E12000009,South West,35377,2422,1278,10,122.8
21/10/2020,region,E12000009,South West,34099,2412,1359,7,112.1
20/10/2020,region,E12000009,South West,32740,2405,1136,5,103
19/10/2020,region,E12000009,South West,31604,2400,1125,6,99.6
18/10/2020,region,E12000009,South West,30479,2394,587,5,92.8
17/10/2020,region,E12000009,South West,29892,2389,643,9,90.7
16/10/2020,region,E12000009,South West,29249,2380,781,5,89.3
15/10/2020,region,E12000009,South West,28468,2375,673,4,88.9
14/10/2020,region,E12000009,South West,27795,2371,851,4,91.8
13/10/2020,region,E12000009,South West,26944,2367,945,2,90.8
12/10/2020,region,E12000009,South West,25999,2365,738,6,85.5
11/10/2020,region,E12000009,South West,25261,2359,473,7,83.9
10/10/2020,region,E12000009,South West,24788,2352,560,1,83.1
09/10/2020,region,E12000009,South West,24228,2351,758,6,80.2
08/10/2020,region,E12000009,South West,23470,2345,838,1,74.1
07/10/2020,region,E12000009,South West,22632,2344,795,2,66.2
06/10/2020,region,E12000009,South West,21837,2342,648,5,59.1
05/10/2020,region,E12000009,South West,21189,2337,647,4,52.3
04/10/2020,region,E12000009,South West,20542,2333,430,5,46.5
03/10/2020,region,E12000009,South West,20112,2328,396,5,40.9
02/10/2020,region,E12000009,South West,19716,2323,416,2,36.2
01/10/2020,region,E12000009,South West,19300,2321,390,3,32.6
30/09/2020,region,E12000009,South West,18910,2318,395,3,29.4
29/09/2020,region,E12000009,South West,18515,2315,267,4,25.4
28/09/2020,region,E12000009,South West,18248,2311,319,4,23.4
27/09/2020,region,E12000009,South West,17929,2307,118,5,20.4
26/09/2020,region,E12000009,South West,17811,2302,129,2,20.8
25/09/2020,region,E12000009,South West,17682,2300,217,2,20.7
24/09/2020,region,E12000009,South West,17465,2298,207,4,19.1
23/09/2020,region,E12000009,South West,17258,2294,171,1,17.3
22/09/2020,region,E12000009,South West,17087,2293,153,2,15.6
21/09/2020,region,E12000009,South West,16934,2291,150,4,14.4
20/09/2020,region,E12000009,South West,16784,2287,143,2,13.1
19/09/2020,region,E12000009,South West,16641,2285,126,5,11.5
18/09/2020,region,E12000009,South West,16515,2280,124,2,10.4
17/09/2020,region,E12000009,South West,16391,2278,107,5,9.9
16/09/2020,region,E12000009,South West,16284,2273,74,0,9.5
15/09/2020,region,E12000009,South West,16210,2273,86,6,9.5
14/09/2020,region,E12000009,South West,16124,2267,77,1,9.3
13/09/2020,region,E12000009,South West,16047,2266,55,5,9.7
12/09/2020,region,E12000009,South West,15992,2261,63,0,10
11/09/2020,region,E12000009,South West,15929,2261,94,0,10.3
10/09/2020,region,E12000009,South West,15835,2261,84,3,11
09/09/2020,region,E12000009,South West,15751,2258,76,0,12.1
08/09/2020,region,E12000009,South West,15675,2258,75,3,13.1
07/09/2020,region,E12000009,South West,15600,2255,97,2,13.5
06/09/2020,region,E12000009,South West,15503,2253,73,6,12.8
05/09/2020,region,E12000009,South West,15430,2247,83,6,12.1
04/09/2020,region,E12000009,South West,15347,2241,131,5,11.5
03/09/2020,region,E12000009,South West,15216,2236,146,4,10.5
02/09/2020,region,E12000009,South West,15070,2232,131,2,8.9
01/09/2020,region,E12000009,South West,14939,2230,99,2,7.6
31/08/2020,region,E12000009,South West,14840,2228,57,6,6.8
30/08/2020,region,E12000009,South West,14783,2222,34,2,6.6
29/08/2020,region,E12000009,South West,14749,2220,50,1,6.8
28/08/2020,region,E12000009,South West,14699,2219,72,3,6.6
27/08/2020,region,E12000009,South West,14627,2216,56,3,6.4
26/08/2020,region,E12000009,South West,14571,2213,62,0,6.9
25/08/2020,region,E12000009,South West,14509,2213,50,3,7.1
24/08/2020,region,E12000009,South West,14459,2210,49,3,7.2
23/08/2020,region,E12000009,South West,14410,2207,41,2,7.2
22/08/2020,region,E12000009,South West,14369,2205,39,3,7.1
21/08/2020,region,E12000009,South West,14330,2202,64,0,6.8
20/08/2020,region,E12000009,South West,14266,2202,85,5,6.7
19/08/2020,region,E12000009,South West,14181,2197,69,1,6.1
18/08/2020,region,E12000009,South West,14112,2196,58,1,5.6
17/08/2020,region,E12000009,South West,14054,2195,48,3,5.3
16/08/2020,region,E12000009,South West,14006,2192,37,2,5.2
15/08/2020,region,E12000009,South West,13969,2190,24,3,4.8
14/08/2020,region,E12000009,South West,13945,2187,55,4,4.8
13/08/2020,region,E12000009,South West,13890,2183,53,3,4.6
12/08/2020,region,E12000009,South West,13837,2180,42,2,4.4
11/08/2020,region,E12000009,South West,13795,2178,41,3,4.4
10/08/2020,region,E12000009,South West,13754,2175,41,6,4.6
09/08/2020,region,E12000009,South West,13713,2169,15,5,4.7
08/08/2020,region,E12000009,South West,13698,2164,25,5,4.6
07/08/2020,region,E12000009,South West,13673,2159,41,1,4.3
06/08/2020,region,E12000009,South West,13632,2158,45,3,4.1
05/08/2020,region,E12000009,South West,13587,2155,40,2,4.4
04/08/2020,region,E12000009,South West,13547,2153,54,4,4.6
03/08/2020,region,E12000009,South West,13493,2149,43,3,4.3
02/08/2020,region,E12000009,South West,13450,2146,10,4,4.2
01/08/2020,region,E12000009,South West,13440,2142,9,0,4.4
31/07/2020,region,E12000009,South West,13431,2142,29,2,4.5
30/07/2020,region,E12000009,South West,13402,2140,63,2,4.6
29/07/2020,region,E12000009,South West,13339,2138,53,4,4.2
28/07/2020,region,E12000009,South West,13286,2134,34,0,3.8
27/07/2020,region,E12000009,South West,13252,2134,39,2,3.8
26/07/2020,region,E12000009,South West,13213,2132,20,5,3.5
25/07/2020,region,E12000009,South West,13193,2127,17,3,3.3
24/07/2020,region,E12000009,South West,13176,2124,34,2,3.2
23/07/2020,region,E12000009,South West,13142,2122,39,1,3
22/07/2020,region,E12000009,South West,13103,2121,30,0,2.8
21/07/2020,region,E12000009,South West,13073,2121,35,3,2.5
20/07/2020,region,E12000009,South West,13038,2118,23,7,2.3
19/07/2020,region,E12000009,South West,13015,2111,9,3,2.2
18/07/2020,region,E12000009,South West,13006,2108,12,5,2.1
17/07/2020,region,E12000009,South West,12994,2103,20,2,2
16/07/2020,region,E12000009,South West,12974,2101,27,2,1.9
15/07/2020,region,E12000009,South West,12947,2099,17,5,1.7
14/07/2020,region,E12000009,South West,12930,2094,19,5,1.7
13/07/2020,region,E12000009,South West,12911,2089,17,2,1.6
12/07/2020,region,E12000009,South West,12894,2087,6,2,1.7
11/07/2020,region,E12000009,South West,12888,2085,6,2,1.9
10/07/2020,region,E12000009,South West,12882,2083,13,3,2
09/07/2020,region,E12000009,South West,12869,2080,17,4,1.9
08/07/2020,region,E12000009,South West,12852,2076,15,5,1.8
07/07/2020,region,E12000009,South West,12837,2071,16,0,1.9
06/07/2020,region,E12000009,South West,12821,2071,23,7,2
05/07/2020,region,E12000009,South West,12798,2064,17,3,1.8
04/07/2020,region,E12000009,South West,12781,2061,9,3,1.7
03/07/2020,region,E12000009,South West,12772,2058,8,4,1.7
02/07/2020,region,E12000009,South West,12764,2054,11,3,1.8
01/07/2020,region,E12000009,South West,12753,2051,24,5,1.7
30/06/2020,region,E12000009,South West,12729,2046,18,6,1.6
29/06/2020,region,E12000009,South West,12711,2040,16,2,1.5
28/06/2020,region,E12000009,South West,12695,2038,11,1,1.6
27/06/2020,region,E12000009,South West,12684,2037,8,6,1.5
26/06/2020,region,E12000009,South West,12676,2031,12,5,1.5
25/06/2020,region,E12000009,South West,12664,2026,8,3,1.8
24/06/2020,region,E12000009,South West,12656,2023,17,4,1.8
23/06/2020,region,E12000009,South West,12639,2019,15,7,1.8
22/06/2020,region,E12000009,South West,12624,2012,19,2,1.8
21/06/2020,region,E12000009,South West,12605,2010,8,6,1.8
20/06/2020,region,E12000009,South West,12597,2004,8,3,1.9
19/06/2020,region,E12000009,South West,12589,2001,24,3,2
18/06/2020,region,E12000009,South West,12565,1998,13,5,1.9
17/06/2020,region,E12000009,South West,12552,1993,16,3,2.1
16/06/2020,region,E12000009,South West,12536,1990,15,6,2.3
15/06/2020,region,E12000009,South West,12521,1984,20,3,2.5
14/06/2020,region,E12000009,South West,12501,1981,9,5,2.6
13/06/2020,region,E12000009,South West,12492,1976,13,4,2.7
12/06/2020,region,E12000009,South West,12479,1972,19,9,2.9
11/06/2020,region,E12000009,South West,12460,1963,25,8,3.5
10/06/2020,region,E12000009,South West,12435,1955,31,10,4.2
09/06/2020,region,E12000009,South West,12404,1945,25,4,4.9
08/06/2020,region,E12000009,South West,12379,1941,23,7,5.4
07/06/2020,region,E12000009,South West,12356,1934,18,14,5.9
06/06/2020,region,E12000009,South West,12338,1920,24,5,6.6
05/06/2020,region,E12000009,South West,12314,1915,51,9,7.1
04/06/2020,region,E12000009,South West,12263,1906,65,9,7.6
03/06/2020,region,E12000009,South West,12198,1897,68,13,8.5
02/06/2020,region,E12000009,South West,12130,1884,52,8,9.1
01/06/2020,region,E12000009,South West,12078,1876,52,14,9.6
31/05/2020,region,E12000009,South West,12026,1862,62,7,9.8
30/05/2020,region,E12000009,South West,11964,1855,51,8,9.7
29/05/2020,region,E12000009,South West,11913,1847,75,11,9.5
28/05/2020,region,E12000009,South West,11838,1836,116,17,9.7
27/05/2020,region,E12000009,South West,11722,1819,104,13,9.2
26/05/2020,region,E12000009,South West,11618,1806,81,13,9.7
25/05/2020,region,E12000009,South West,11537,1793,61,13,10.2
24/05/2020,region,E12000009,South West,11476,1780,59,10,11.3
23/05/2020,region,E12000009,South West,11417,1770,41,15,11.9
22/05/2020,region,E12000009,South West,11376,1755,82,13,12.8
21/05/2020,region,E12000009,South West,11294,1742,87,13,13.2
20/05/2020,region,E12000009,South West,11207,1729,137,12,13.4
19/05/2020,region,E12000009,South West,11070,1717,108,17,14.1
18/05/2020,region,E12000009,South West,10962,1700,119,15,15.3
17/05/2020,region,E12000009,South West,10843,1685,97,12,17.7
16/05/2020,region,E12000009,South West,10746,1673,92,13,18.4
15/05/2020,region,E12000009,South West,10654,1660,104,10,18.6
14/05/2020,region,E12000009,South West,10550,1650,94,14,19.9
13/05/2020,region,E12000009,South West,10456,1636,177,19,21.5
12/05/2020,region,E12000009,South West,10279,1617,178,8,21.9
11/05/2020,region,E12000009,South West,10101,1609,254,14,21.8
10/05/2020,region,E12000009,South West,9847,1595,134,15,20.3
09/05/2020,region,E12000009,South West,9713,1580,107,26,21
08/05/2020,region,E12000009,South West,9606,1554,178,17,22.8
07/05/2020,region,E12000009,South West,9428,1537,181,31,24.4
06/05/2020,region,E12000009,South West,9247,1506,200,34,25.5
05/05/2020,region,E12000009,South West,9047,1472,173,32,28.1
04/05/2020,region,E12000009,South West,8874,1440,167,31,30
03/05/2020,region,E12000009,South West,8707,1409,176,20,32.7
02/05/2020,region,E12000009,South West,8531,1389,208,24,34.1
01/05/2020,region,E12000009,South West,8323,1365,265,12,33.9
30/04/2020,region,E12000009,South West,8058,1353,245,41,33.7
29/04/2020,region,E12000009,South West,7813,1312,348,34,34.3
28/04/2020,region,E12000009,South West,7465,1278,276,31,33.2
27/04/2020,region,E12000009,South West,7189,1247,321,33,32.4
26/04/2020,region,E12000009,South West,6868,1214,254,37,29.9
25/04/2020,region,E12000009,South West,6614,1177,200,29,29
24/04/2020,region,E12000009,South West,6414,1148,250,38,28.4
23/04/2020,region,E12000009,South West,6164,1110,281,35,28.2
22/04/2020,region,E12000009,South West,5883,1075,286,31,27.8
21/04/2020,region,E12000009,South West,5597,1044,228,46,26.5
20/04/2020,region,E12000009,South West,5369,998,183,41,25.7
19/04/2020,region,E12000009,South West,5186,957,201,51,25.9
18/04/2020,region,E12000009,South West,4985,906,167,42,25.5
17/04/2020,region,E12000009,South West,4818,864,239,49,25.6
16/04/2020,region,E12000009,South West,4579,815,261,39,25.5
15/04/2020,region,E12000009,South West,4318,776,211,41,25.3
14/04/2020,region,E12000009,South West,4107,735,185,35,25.7
13/04/2020,region,E12000009,South West,3922,700,194,45,26.2
12/04/2020,region,E12000009,South West,3728,655,179,37,26.1
11/04/2020,region,E12000009,South West,3549,618,172,42,25.6
10/04/2020,region,E12000009,South West,3377,576,234,62,25.6
09/04/2020,region,E12000009,South West,3143,514,246,31,24.9
08/04/2020,region,E12000009,South West,2897,483,237,51,23.8
07/04/2020,region,E12000009,South West,2660,432,212,46,22.8
06/04/2020,region,E12000009,South West,2448,386,186,42,21.5
05/04/2020,region,E12000009,South West,2262,344,153,37,21.1
04/04/2020,region,E12000009,South West,2109,307,174,41,20.2
03/04/2020,region,E12000009,South West,1935,266,191,32,18.9
02/04/2020,region,E12000009,South West,1744,234,183,31,17.8
01/04/2020,region,E12000009,South West,1561,203,183,24,16.7
31/03/2020,region,E12000009,South West,1378,179,141,26,15.3
30/03/2020,region,E12000009,South West,1237,153,164,28,14
29/03/2020,region,E12000009,South West,1073,125,101,23,12.2
28/03/2020,region,E12000009,South West,972,102,102,23,11.1
27/03/2020,region,E12000009,South West,870,79,129,13,10.1
26/03/2020,region,E12000009,South West,741,66,118,11,8.6
25/03/2020,region,E12000009,South West,623,55,104,10,6.8
24/03/2020,region,E12000009,South West,519,45,68,6,5.8
23/03/2020,region,E12000009,South West,451,39,62,9,4.9
22/03/2020,region,E12000009,South West,389,30,44,6,4.1
21/03/2020,region,E12000009,South West,345,24,42,8,3.7
20/03/2020,region,E12000009,South West,303,16,43,3,3.1
19/03/2020,region,E12000009,South West,260,13,21,4,2.9
18/03/2020,region,E12000009,South West,239,9,44,3,2.8
17/03/2020,region,E12000009,South West,195,6,21,2,2.3
16/03/2020,region,E12000009,South West,174,4,18,0,2.1
15/03/2020,region,E12000009,South West,156,4,17,1,1.9
14/03/2020,region,E12000009,South West,139,3,10,1,1.6
13/03/2020,region,E12000009,South West,129,2,30,0,1.5
12/03/2020,region,E12000009,South West,99,2,18,0,1.2
11/03/2020,region,E12000009,South West,81,2,14,1,0.9
10/03/2020,region,E12000009,South West,67,1,11,0,0.8
09/03/2020,region,E12000009,South West,56,1,5,1,0.8
08/03/2020,region,E12000009,South West,51,,3,,0.8
07/03/2020,region,E12000009,South West,48,,5,,0.8
06/03/2020,region,E12000009,South West,43,,11,,0.7
05/03/2020,region,E12000009,South West,32,,3,,0.5
04/03/2020,region,E12000009,South West,29,,6,,0.5
03/03/2020,region,E12000009,South West,23,,10,,0.4
02/03/2020,region,E12000009,South West,13,,8,,0
01/03/2020,region,E12000009,South West,5,,3,,0
29/02/2020,region,E12000009,South West,2,,0,,0
28/02/2020,region,E12000009,South West,2,,0,,0
27/02/2020,region,E12000009,South West,2,,1,,0
26/02/2020,region,E12000009,South West,1,,1,,0
25/02/2020,region,E12000009,South West,,,,,0
24/02/2020,region,E12000009,South West,,,,,0
23/02/2020,region,E12000009,South West,,,,,0
22/02/2020,region,E12000009,South West,,,,,0
21/02/2020,region,E12000009,South West,,,,,0
20/02/2020,region,E12000009,South West,,,,,0
19/02/2020,region,E12000009,South West,,,,,0
18/02/2020,region,E12000009,South West,,,,,0
